,Source_Location_X,,Source_Location_Y,,Source_Emission_rate
1.84509804,70,1.84509804,70,-2.077201906,0.0083714
2.255272505,180,2.255272505,180,-2.530325227,0.002949
2,100,2,100,-2.564314862,0.002727
2.477121255,300,2.477121255,300,-2.535018908,0.0029173
2.252853031,179,2.372912003,236,-2.270916243,0.005359
1.84509804,70,1.84509804,70,-1.969886247,0.010718
2.255272505,180,2.255272505,180,-2.398439735,0.0039954
2,100,2,100,-2.371703048,0.0042491
2.477121255,300,2.477121255,300,-2.817556814,0.0015221
2.587710965,387,1.716003344,52,-2.623751625,0.0023782
1.84509804,70,1.84509804,70,-1.853375911,0.014016
2.255272505,180,2.255272505,180,-3.544561249,0.00028539
2,100,2,100,-1.884955605,0.013033
2.477121255,300,2.477121255,300,-2.191309744,0.0064371
2.434568904,272,2.255272505,180,-2.774535641,0.0016806
1.84509804,70,1.84509804,70,-1.848507572,0.014174
2.255272505,180,2.255272505,180,-2.026050537,0.0094178
2,100,2,100,-2.855363532,0.0013952
2.477121255,300,2.477121255,300,-2.222341229,0.0059932
1.826074803,67,2.170261715,148,-3.457411073,0.00034881
1.84509804,70,1.84509804,70,-1.853375911,0.014016
2.255272505,180,2.255272505,180,-1.925951931,0.011859
2,100,2,100,-1.93296636,0.011669
2.477121255,300,2.477121255,300,-2.653705718,0.0022197
2.372912003,236,2.587710965,387,-2.799833754,0.0015855
1.84509804,70,1.84509804,70,-2.090567003,0.0081177
2.255272505,180,2.255272505,180,-1.810397407,0.015474
2,100,2,100,-2.156381077,0.0069762
2.477121255,300,2.477121255,300,-2.05632745,0.0087836
1.716003344,52,2.093421685,124,-1.895649481,0.012716
1.84509804,70,1.84509804,70,-1.973752819,0.010623
2.255272505,180,2.255272505,180,-2.168392545,0.0067859
2,100,2,100,-1.958488887,0.011003
2.477121255,300,2.477121255,300,-3.384860406,0.00041223
2.255272505,180,1.531478917,34,-1.927088684,0.011828
1.84509804,70,1.84509804,70,-2.125895237,0.0074835
2.255272505,180,2.255272505,180,-2.672722823,0.0021246
2,100,2,100,-2.405386491,0.003932
2.477121255,300,2.477121255,300,-2.94248604,0.0011416
2.170261715,148,2.562292864,365,-1.975063032,0.010591
1.84509804,70,1.84509804,70,-2.875560989,0.0013318
2.255272505,180,2.255272505,180,-1.92245042,0.011955
2,100,2,100,-1.825794773,0.014935
2.477121255,300,2.477121255,300,-2.817556814,0.0015221
2.587710965,387,2.025305865,106,-1.849458459,0.014143
1.84509804,70,1.84509804,70,-2.623751625,0.0023782
2.255272505,180,2.255272505,180,-2.368475062,0.0042808
2,100,2,100,-1.828566099,0.01484
2.477121255,300,2.477121255,300,-2.217771108,0.0060566
2.093421685,124,2.514547753,327,-2.199956876,0.0063102
1.84509804,70,1.84509804,70,-1.93296636,0.011669
2.255272505,180,2.255272505,180,-2.601174933,0.0025051
2,100,2,100,-2.368475062,0.0042808
2.477121255,300,2.477121255,300,-2.635486526,0.0023148
1.531478917,34,2.240549248,174,-2.426919429,0.0037418
1.84509804,70,1.84509804,70,-2.268354837,0.0053907
2.255272505,180,2.255272505,180,-2.405386491,0.003932
2,100,2,100,-1.80421101,0.015696
2.477121255,300,2.477121255,300,-1.930590929,0.011733
2.562292864,365,2.049218023,112,-2.255769622,0.0055492
1.84509804,70,1.84509804,70,-1.916748283,0.012113
2.255272505,180,2.255272505,180,-2.423255646,0.0037735
2,100,2,100,-2.365270892,0.0043125
2.477121255,300,2.477121255,300,-1.94248604,0.011416
2.025305865,106,1.77815125,60,-1.880744111,0.01316
1.84509804,70,1.84509804,70,-2.075560468,0.0084031
2.255272505,180,2.255272505,180,-1.916748283,0.012113
2,100,2,100,-2.202144101,0.0062785
2.477121255,300,2.477121255,300,-1.826697158,0.014904
2.514547753,327,2.193124598,156,-1.911084653,0.012272
1.84509804,70,1.84509804,70,-1.89350313,0.012779
2.255272505,180,2.255272505,180,-1.823937695,0.014999
2,100,2,100,-2.291978733,0.0051053
2.477121255,300,2.477121255,300,-2.34044507,0.0045662
2.240549248,174,2.113943352,130,-3.352675722,0.00044394
1.84509804,70,1.84509804,70,-2.166368483,0.0068176
2.255272505,180,2.255272505,180,-2.426919429,0.0037418
2,100,2,100,-1.914459694,0.012177
2.477121255,300,2.477121255,300,-1.948577334,0.011257
2.049218023,112,2.359835482,229,-1.921325727,0.011986
1.84509804,70,1.84509804,70,-2.104356495,0.007864
2.255272505,180,2.255272505,180,-1.890286495,0.012874
2,100,2,100,-2.057897653,0.0087519
2.477121255,300,2.477121255,300,-2.507574887,0.0031076
1.77815125,60,2.146128036,140,-2.03193754,0.009291
1.84509804,70,1.84509804,70,-2.692632344,0.0020294
2.255272505,180,2.255272505,180,-1.815762971,0.015284
2,100,2,100,-2.048555621,0.0089422
2.477121255,300,2.477121255,300,-2.423255646,0.0037735
2.193124598,156,2.212187604,163,-2.314115013,0.0048516
1.84509804,70,1.84509804,70,-1.923614456,0.011923
2.255272505,180,2.255272505,180,-2.05632745,0.0087836
2,100,2,100,-2.758453519,0.001744
2.477121255,300,2.477121255,300,-2.477620981,0.0033295
2.113943352,130,2.352182518,225,-1.835112042,0.014618
1.84509804,70,1.84509804,70,-1.869408948,0.013508
2.255272505,180,2.255272505,180,-1.829503594,0.014808
2,100,2,100,-1.862329463,0.01373
2.477121255,300,2.477121255,300,-2.12773881,0.0074518
2.359835482,229,1.653212514,45,-1.843662899,0.014333
1.84509804,70,1.84509804,70,-2.162348442,0.006881
2.255272505,180,2.255272505,180,-2.06905606,0.0085299
2,100,2,100,-1.856329567,0.013921
2.477121255,300,2.477121255,300,-2.525681732,0.0029807
2.146128036,140,2.411619706,258,-2.067445066,0.0085616
1.84509804,70,1.84509804,70,-2.013085017,0.0097032
2.255272505,180,2.255272505,180,-1.845606462,0.014269
2,100,2,100,-1.878670002,0.013223
2.477121255,300,2.477121255,300,-2.097404304,0.0079909
2.212187604,163,2.494154594,312,-2.017362485,0.0096081
1.84509804,70,1.84509804,70,-1.881801432,0.013128
2.255272505,180,2.255272505,180,-2.465377466,0.0034247
2,100,2,100,-2.233988912,0.0058346
2.477121255,300,2.477121255,300,-1.978976178,0.010496
2.352182518,225,2.447158031,280,-2.845606462,0.0014269
1.84509804,70,1.84509804,70,-2.449588181,0.0035515
2.255272505,180,2.255272505,180,-2.69946973,0.0019977
2,100,2,100,-2.03193754,0.009291
2.477121255,300,2.477121255,300,-2.051650618,0.0088787
1.653212514,45,2.089905111,123,-2.053203973,0.008847
1.84509804,70,1.84509804,70,-2.226967278,0.0059297
2.255272505,180,2.255272505,180,-2.059473554,0.0087202
2,100,2,100,-2.146624283,0.0071347
2.477121255,300,2.477121255,300,-1.871439193,0.013445
2.411619706,258,2.509202522,323,-1.981590793,0.010433
1.84509804,70,1.84509804,70,-2.075560468,0.0084031
2.255272505,180,2.255272505,180,-2.168392545,0.0067859
2,100,2,100,-2.162348442,0.006881
2.477121255,300,2.477121255,300,-4.197910742,6.34E-05
2.494154594,312,2.600972896,399,-1.802443787,0.01576
1.84509804,70,1.84509804,70,-1.902222265,0.012525
2.255272505,180,2.255272505,180,-2.202144101,0.0062785
2,100,2,100,-2.057897653,0.0087519
2.477121255,300,2.477121255,300,-1.861318446,0.013762
2.447158031,280,1.414973348,26,-2.146624283,0.0071347
1.84509804,70,1.84509804,70,-1.875560989,0.013318
2.255272505,180,2.255272505,180,-2.516541085,0.0030441
2,100,2,100,-2.208772658,0.0061834
2.477121255,300,2.477121255,300,-1.825794773,0.014935
2.089905111,123,2.574031268,375,-1.829503594,0.014808
1.84509804,70,1.84509804,70,-2.070673052,0.0084982
2.255272505,180,2.255272505,180,-1.941308317,0.011447
2,100,2,100,-1.846551011,0.014238
2.477121255,300,2.477121255,300,-1.869408948,0.013508
2.509202522,323,1.991226076,98,-1.99366234,0.010147
1.84509804,70,1.84509804,70,-2.434352853,0.0036783
2.255272505,180,2.255272505,180,-1.807711387,0.01557
2,100,2,100,-2.014506164,0.0096715
2.477121255,300,2.477121255,300,-2.308476478,0.004915
2.600972896,399,2.572871602,374,-2.766420143,0.0017123
1.84509804,70,1.84509804,70,-2.113199175,0.0077055
2.255272505,180,2.255272505,180,-1.880744111,0.01316
2,100,2,100,-2.826697158,0.0014904
2.477121255,300,2.477121255,300,-2.352675722,0.0044394
1.414973348,26,2.209515015,162,-2.231635731,0.0058663
1.84509804,70,1.84509804,70,-2.692632344,0.0020294
2.255272505,180,2.255272505,180,-2.305684427,0.0049467
2,100,2,100,-1.925951931,0.011859
2.477121255,300,2.477121255,300,-2.172469189,0.0067225
2.574031268,375,1.556302501,36,-2.082163775,0.0082763
1.84509804,70,1.84509804,70,-1.894592014,0.012747
2.255272505,180,2.255272505,180,-2.574530994,0.0026636
2,100,2,100,-1.923614456,0.011923
2.477121255,300,2.477121255,300,-1.930590929,0.011733
1.991226076,98,1.568201724,37,-2.559279783,0.0027588
1.84509804,70,1.84509804,70,-2.097404304,0.0079909
2.255272505,180,2.255272505,180,-2.28396325,0.0052004
2,100,2,100,-1.917897116,0.012081
2.477121255,300,2.477121255,300,-3.653705718,0.00022197
2.572871602,374,2.536558443,344,-1.834162375,0.01465
1.84509804,70,1.84509804,70,-2.007446482,0.00983
2.255272505,180,2.255272505,180,-1.853375911,0.014016
2,100,2,100,-2.465377466,0.0034247
2.477121255,300,2.477121255,300,-1.972487308,0.010654
2.209515015,162,2.133538908,136,-2.305684427,0.0049467
1.84509804,70,1.84509804,70,-1.883923828,0.013064
2.255272505,180,2.255272505,180,-2.104356495,0.007864
2,100,2,100,-4.498940738,3.17E-05
2.477121255,300,2.477121255,300,-1.916748283,0.012113
1.556302501,36,2.574031268,375,-1.908860846,0.012335
1.84509804,70,1.84509804,70,-3.352675722,0.00044394
2.255272505,180,2.255272505,180,-2.371703048,0.0042491
2,100,2,100,-2.659952682,0.002188
2.477121255,300,2.477121255,300,-2.263276904,0.0054541
1.568201724,37,2.053078443,113,-1.99366234,0.010147
1.84509804,70,1.84509804,70,-3.007446482,0.000983
2.255272505,180,2.255272505,180,-2.559279783,0.0027588
2,100,2,100,-1.856329567,0.013921
2.477121255,300,2.477121255,300,-2.113199175,0.0077055
2.536558443,344,1.826074803,67,-2.461376004,0.0034564
1.84509804,70,1.84509804,70,-2.322712499,0.0047565
2.255272505,180,2.255272505,180,-2.343470594,0.0045345
2,100,2,100,-1.986909862,0.010306
2.477121255,300,2.477121255,300,-1.935317434,0.011606
2.133538908,136,2.421603927,264,-4.498940738,3.17E-05
1.84509804,70,1.84509804,70,-1.964770444,0.010845
2.255272505,180,2.255272505,180,-2.423255646,0.0037735
2,100,2,100,-1.93296636,0.011669
2.477121255,300,2.477121255,300,-2.434352853,0.0036783
2.574031268,375,1.505149978,32,-1.982924904,0.010401
1.84509804,70,1.84509804,70,-2.391591648,0.0040589
2.255272505,180,2.255272505,180,-2.27870062,0.0052638
2,100,2,100,-2.197773762,0.006342
2.477121255,300,2.477121255,300,-2.907735639,0.0012367
2.053078443,113,2.556302501,360,-2.034915946,0.0092275
1.84509804,70,1.84509804,70,-2.109640469,0.0077689
2.255272505,180,2.255272505,180,-2.371703048,0.0042491
2,100,2,100,-2.189176276,0.0064688
2.477121255,300,2.477121255,300,-2.057897653,0.0087519
1.826074803,67,2.305351369,202,-1.840793866,0.014428
1.84509804,70,1.84509804,70,-2.263276904,0.0054541
2.255272505,180,2.255272505,180,-2.388212986,0.0040906
2,100,2,100,-2.047018774,0.0089739
2.477121255,300,2.477121255,300,-1.817556814,0.015221
2.421603927,264,2.103803721,127,-2.197773762,0.006342
1.84509804,70,1.84509804,70,-2.438111872,0.0036466
2.255272505,180,2.255272505,180,-2.319827718,0.0047882
2,100,2,100,-2.865344858,0.0013635
2.477121255,300,2.477121255,300,-2.692632344,0.0020294
1.505149978,32,2.593286067,392,-2.322712499,0.0047565
1.84509804,70,1.84509804,70,-2.06905606,0.0085299
2.255272505,180,2.255272505,180,-2.087188299,0.0081811
2,100,2,100,-1.960982678,0.01094
2.477121255,300,2.477121255,300,-3.137075922,0.00072933
2.556302501,360,2.506505032,321,-2.865344858,0.0013635
1.84509804,70,1.84509804,70,-1.88709351,0.012969
2.255272505,180,2.255272505,180,-2.051650618,0.0088787
2,100,2,100,-2.224651737,0.0059614
2.477121255,300,2.477121255,300,-1.981590793,0.010433
2.305351369,202,1.633468456,43,-3.294683775,0.00050736
1.84509804,70,1.84509804,70,-1.808604883,0.015538
2.255272505,180,2.255272505,180,-2.69946973,0.0019977
2,100,2,100,-3.118592516,0.00076104
2.477121255,300,2.477121255,300,-1.811268329,0.015443
2.103803721,127,2.485721426,306,-1.963530801,0.010876
1.84509804,70,1.84509804,70,-2.106110686,0.0078323
2.255272505,180,2.255272505,180,-2.276093028,0.0052955
2,100,2,100,-1.917897116,0.012081
2.477121255,300,2.477121255,300,-2.641475066,0.0022831
2.593286067,392,1.977723605,95,-2.092266263,0.008086
1.84509804,70,1.84509804,70,-1.801590366,0.015791
2.255272505,180,2.255272505,180,-2.346517343,0.0045028
2,100,2,100,-2.045487347,0.0090056
2.477121255,300,2.477121255,300,-1.821195654,0.015094
2.506505032,321,1.602059991,40,-1.868381336,0.01354
1.84509804,70,1.84509804,70,-1.90661334,0.012399
2.255272505,180,2.255272505,180,-2.554317973,0.0027905
2,100,2,100,-2.297405772,0.0050419
2.477121255,300,2.477121255,300,-1.896743767,0.012684
1.633468456,43,1.568201724,37,-1.905528871,0.01243
1.84509804,70,1.84509804,70,-1.992294886,0.010179
2.255272505,180,2.255272505,180,-2.530325227,0.002949
2,100,2,100,-1.836034017,0.014587
2.477121255,300,2.477121255,300,-1.977654124,0.010528
2.485721426,306,2.245512668,176,-1.813948209,0.015348
1.84509804,70,1.84509804,70,-2.182838044,0.0065639
2.255272505,180,2.255272505,180,-2.043961301,0.0090373
2,100,2,100,-2.516541085,0.0030441
2.477121255,300,2.477121255,300,-2.014506164,0.0096715
1.977723605,95,2.498310554,315,-2.168392545,0.0067859
1.84509804,70,1.84509804,70,-1.832298765,0.014713
2.255272505,180,2.255272505,180,-1.816673203,0.015252
2,100,2,100,-1.810397407,0.015474
2.477121255,300,2.477121255,300,-1.815762971,0.015284
1.602059991,40,2.382017043,241,-1.871439193,0.013445
1.84509804,70,1.84509804,70,-2.083835678,0.0082445
2.255272505,180,2.255272505,180,-3.197773762,0.0006342
2,100,2,100,-1.851428191,0.014079
2.477121255,300,2.477121255,300,-3.021687069,0.00095129
1.568201724,37,2.551449998,356,-2.05632745,0.0087836
1.84509804,70,1.84509804,70,-2.051650618,0.0088787
2.255272505,180,2.255272505,180,-2.49448374,0.0032027
2,100,2,100,-2.706416487,0.001966
2.477121255,300,2.477121255,300,-2.004650042,0.0098935
2.245512668,176,2.257678575,181,-2.073925211,0.0084348
1.84509804,70,1.84509804,70,-2.135192371,0.007325
2.255272505,180,2.255272505,180,-2.16035229,0.0069127
2,100,2,100,-1.958488887,0.011003
2.477121255,300,2.477121255,300,-2.027514823,0.0093861
2.498310554,315,1.903089987,80,-1.931777021,0.011701
1.84509804,70,1.84509804,70,-2.595713771,0.0025368
2.255272505,180,2.255272505,180,-2.113199175,0.0077055
2,100,2,100,-2.438111872,0.0036466
2.477121255,300,2.477121255,300,-1.957227663,0.011035
2.382017043,241,2.456366033,286,-1.870406772,0.013477
1.84509804,70,1.84509804,70,-1.827630623,0.014872
2.255272505,180,2.255272505,180,-2.659952682,0.002188
2,100,2,100,-2.94248604,0.0011416
2.477121255,300,2.477121255,300,-2.530325227,0.002949
2.551449998,356,2.437750563,274,-1.972487308,0.010654
1.84509804,70,1.84509804,70,-2.152452017,0.0070396
2.255272505,180,2.255272505,180,-1.975063032,0.010591
2,100,2,100,-3.268354837,0.00053907
2.477121255,300,2.477121255,300,-1.905528871,0.01243
2.257678575,181,2.184691431,153,-2.231635731,0.0058663
1.84509804,70,1.84509804,70,-1.907735639,0.012367
2.255272505,180,2.255272505,180,-2.774535641,0.0016806
2,100,2,100,-2.064235861,0.0086251
2.477121255,300,2.477121255,300,-1.931777021,0.011701
1.903089987,80,2.487138375,307,-2.485970522,0.0032661
1.84509804,70,1.84509804,70,-2.405386491,0.003932
2.255272505,180,2.255272505,180,-1.843662899,0.014333
2,100,2,100,-2.172469189,0.0067225
2.477121255,300,2.477121255,300,-1.898940645,0.01262
2.456366033,286,1.934498451,86,-1.831355223,0.014745
1.84509804,70,1.84509804,70,-2.358922687,0.004376
2.255272505,180,2.255272505,180,-1.97118483,0.010686
2,100,2,100,-3.653705718,0.00022197
2.477121255,300,2.477121255,300,-1.851428191,0.014079
2.437750563,274,2.409933123,257,-2.146624283,0.0071347
1.84509804,70,1.84509804,70,-2.168392545,0.0067859
2.255272505,180,2.255272505,180,-2.352675722,0.0044394
2,100,2,100,-1.97118483,0.010686
2.477121255,300,2.477121255,300,-3.021687069,0.00095129
2.184691431,153,2.564666064,367,-2.109640469,0.0077689
1.84509804,70,1.84509804,70,-1.865344858,0.013635
2.255272505,180,2.255272505,180,-2.490206272,0.0032344
2,100,2,100,-1.936516522,0.011574
2.477121255,300,2.477121255,300,-2.238733875,0.0057712
2.487138375,307,2.23299611,171,-1.944927618,0.011352
1.84509804,70,1.84509804,70,-2.030458291,0.0093227
2.255272505,180,2.255272505,180,-1.808604883,0.015538
2,100,2,100,-1.818470818,0.015189
2.477121255,300,2.477121255,300,-1.839831707,0.01446
1.934498451,86,2.567026366,369,-2.138973658,0.0072615
1.84509804,70,1.84509804,70,-1.931777021,0.011701
2.255272505,180,2.255272505,180,-1.865344858,0.013635
2,100,2,100,-2.100869228,0.0079274
2.477121255,300,2.477121255,300,-2.189176276,0.0064688
2.409933123,257,2.509202522,323,-1.923614456,0.011923
1.84509804,70,1.84509804,70,-2.17866337,0.0066273
2.255272505,180,2.255272505,180,-1.914459694,0.012177
2,100,2,100,-1.92245042,0.011955
2.477121255,300,2.477121255,300,-2.457411073,0.0034881
2.564666064,367,1.886490725,77,-2.006048213,0.0098617
1.84509804,70,1.84509804,70,-1.821195654,0.015094
2.255272505,180,2.255272505,180,-1.984263126,0.010369
2,100,2,100,-1.960982678,0.01094
2.477121255,300,2.477121255,300,-1.866333377,0.013604
2.23299611,171,2.445604203,279,-2.423255646,0.0037735
1.84509804,70,1.84509804,70,-1.853375911,0.014016
2.255272505,180,2.255272505,180,-2.021687069,0.0095129
2,100,2,100,-2.008849268,0.0097983
2.477121255,300,2.477121255,300,-1.967340954,0.010781
2.567026366,369,2.437750563,274,-2.384860406,0.0041223
1.84509804,70,1.84509804,70,-2.766420143,0.0017123
2.255272505,180,2.255272505,180,-2.067445066,0.0085616
2,100,2,100,-2.564314862,0.002727
2.477121255,300,2.477121255,300,-3.720652508,0.00019026
2.509202522,323,1.591064607,39,-1.83698779,0.014555
1.84509804,70,1.84509804,70,-1.884955605,0.013033
2.255272505,180,2.255272505,180,-3.197773762,0.0006342
2,100,2,100,-2.176584463,0.0066591
2.477121255,300,2.477121255,300,-1.968591536,0.01075
1.886490725,77,2.434568904,272,-2.742921694,0.0018075
1.84509804,70,1.84509804,70,-1.97118483,0.010686
2.255272505,180,2.255272505,180,-2.980302269,0.0010464
2,100,2,100,-1.943705113,0.011384
2.477121255,300,2.477121255,300,-1.860309778,0.013794
2.445604203,279,2.271841607,187,-2.231635731,0.0058663
1.84509804,70,1.84509804,70,-2.782805682,0.0016489
2.255272505,180,2.255272505,180,-3.322712499,0.00047565
2,100,2,100,-2.133316954,0.0073567
2.477121255,300,2.477121255,300,-2.316961972,0.0048199
2.437750563,274,1.84509804,70,-1.827630623,0.014872
1.84509804,70,1.84509804,70,-2.106110686,0.0078323
2.255272505,180,2.255272505,180,-2.368475062,0.0042808
2,100,2,100,-3.294683775,0.00050736
2.477121255,300,2.477121255,300,-2.085508753,0.0082128
1.591064607,39,2.408239965,256,-2.653705718,0.0022197
1.84509804,70,1.84509804,70,-2.229295232,0.005898
2.255272505,180,2.255272505,180,-2.50316718,0.0031393
2,100,2,100,-2.735371042,0.0018392
2.477121255,300,2.477121255,300,-1.901114106,0.012557
