Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor4_Log,Receptor_measurement5,Wind_speed,Wind_speed_reci,Source_Location_X,Source_Location_Y,Source_Emission_rate
9.44E-06,-10.05005601,0.00023115,-7.272212204,1.86E-12,0.00029737,-7.05E+00,2.97E-05,10,0.1,180,180,0.0016806
0.00039457,-6.807751876,0.00018416,-7.469609387,0.0034088,0.00011564,-7.87E+00,9.41E-07,9,0.111111111,100,100,0.0006342
1.68E-20,-39.54938144,4.71E-05,-8.653958186,0,0.00070124,-6.31E+00,0.0047028,3,0.333333333,300,300,0.0010147
2.88E-17,-33.08121502,2.26E-05,-9.291783122,0,0.00034113,-6.93E+00,0.0032637,8,0.125,250,317,0.0045662
0.0019117,-5.43716052,0.00059808,-6.446481441,0.0040714,0.00032033,-6.99E+00,1.11E-06,18,0.055555556,70,70,0.0085299
0.00054964,-6.519843338,0.013465,-3.741587285,1.08E-10,0.017323,-3.52E+00,0.0017316,4,0.25,180,180,0.015665
0.00032757,-6.969391759,0.00015289,-7.631241839,0.00283,9.60E-05,-8.04E+00,7.81E-07,19,0.052631579,100,100,0.0023465
1.21E-19,-37.83442926,0.00033993,-6.937221011,0,0.0050621,-4.59E+00,0.033948,3,0.333333333,300,300,0.007325
0.0053367,-4.54545442,0.00094499,-6.049145574,4.90E-21,0.00038694,-6.82E+00,1.60E-08,12,0.083333333,224,46,0.0048516
0.0027169,-5.131852692,0.00084997,-6.141192805,0.0057862,0.00045525,-6.68E+00,1.58E-06,17,0.058823529,70,70,0.010813
3.02E-05,-9.039986114,0.00073899,-6.262722877,5.93E-12,0.0009507,-6.04E+00,9.50E-05,12,0.083333333,180,180,0.0077372
0.17139,-1.532029042,0.079994,-2.193885173,1.4807,0.050228,-2.60E+00,0.00040862,2,0.5,100,100,0.013604
1.31E-20,-39.76545741,3.66E-05,-8.873037829,0,0.00054499,-6.53E+00,0.0036549,13,0.076923077,300,300,0.014808
4.35E-12,-22.72302149,2.69E-06,-11.14049544,1.54E-32,2.35E-05,-9.26E+00,0.00020112,15,0.066666667,112,331,0.0012684
0.0013413,-5.744948151,0.00041961,-6.754308341,0.0028565,0.00022474,-7.30E+00,7.78E-07,20,0.05,70,70,0.0073884
5.04E-05,-8.595138927,0.0012357,-5.816173907,9.92E-12,0.0015897,-5.60E+00,0.00015891,12,0.083333333,180,180,0.012938
0.0065519,-4.367265479,0.003058,-5.029125038,0.056603,0.0019201,-5.43E+00,1.56E-05,10,0.1,100,100,0.013001
5.87E-19,-36.4627238,0.0016423,-5.569095014,0,0.024456,-3.22E+00,0.16401,2,0.5,300,300,0.015728
7.63E-34,-66.23495092,1.21E-05,-9.834429259,0,0.00031309,-7.01E+00,0.0026281,16,0.0625,358,302,0.013889
0.0037288,-4.85686182,0.0011665,-5.866230514,0.0079412,0.0006248,-6.41E+00,2.16E-06,17,0.058823529,70,70,0.01484
0.00022994,-7.276770946,0.0056333,-4.49847424,4.52E-11,0.0072472,-4.28E+00,0.00072443,6,0.166666667,180,180,0.014745
0.0011985,-5.842723923,0.0005594,-6.504555076,0.010354,0.00035124,-6.91E+00,2.86E-06,2,0.5,100,100,9.51E-05
2.25E-19,-37.29563496,0.00062909,-6.402574437,0,0.0093682,-4.06E+00,0.062826,2,0.5,300,300,0.0060249
0.054679,-2.524358873,0.006255,-4.407545372,0,0.002204,-5.31E+00,1.66E-09,7,0.142857143,317,41,0.0093861
0.0063219,-4.398304756,0.0019778,-5.407635255,0.013464,0.0010593,-5.95E+00,3.67E-06,13,0.076923077,70,70,0.014713
6.11E-06,-10.42791758,0.0001498,-7.648976373,1.20E-12,0.00019272,-7.43E+00,1.93E-05,19,0.052631579,180,180,0.003932
0.023571,-3.255243984,0.011001,-3.917135671,0.20363,0.0069077,-4.32E+00,5.62E-05,2,0.5,100,100,0.0018709
1.13E-21,-41.89384311,3.16E-06,-11.00062583,0,4.70E-05,-8.66E+00,0.00031509,19,0.052631579,300,300,0.002727
4.89E-06,-10.62138228,0.0020247,-5.387278634,1.60E-10,0.0064606,-4.38E+00,0.01604,2,0.5,46,276,0.0031393
0.006508,-4.373104911,0.002036,-5.382444453,0.01386,0.0010905,-5.92E+00,3.77E-06,12,0.083333333,70,70,0.012906
0.00023341,-7.263761083,0.0057181,-4.485496508,4.59E-11,0.0073563,-4.27E+00,0.00073533,6,0.166666667,180,180,0.014967
0.0086214,-4.12884441,0.004024,-4.790684056,0.074483,0.0025266,-5.19E+00,2.06E-05,9,0.111111111,100,100,0.013857
3.96E-21,-40.80460963,1.11E-05,-9.909354042,0,0.00016502,-7.56E+00,0.0011067,7,0.142857143,300,300,0.0013001
1.64E-20,-39.5703123,0.0028887,-5.078595117,0,0.032829,-2.97E+00,0.10748,1,1,331,279,0.0037735
0.0011608,-5.870485201,0.00036316,-6.879803985,0.0024722,0.00019451,-7.42E+00,6.73E-07,11,0.090909091,70,70,0.0019343
4.65E-05,-8.665094094,0.001139,-5.886952552,9.14E-12,0.0014653,-5.67E+00,0.00014647,11,0.090909091,180,180,0.01002
0.00084156,-6.14982983,0.00039279,-6.811679155,0.0072704,0.00024663,-7.22E+00,2.01E-06,13,0.076923077,100,100,0.0028222
7.08E-21,-40.29993348,1.98E-05,-9.406669619,0,0.00029507,-7.06E+00,0.0019788,16,0.0625,300,300,0.012145
5.88E-26,-50.46124535,1.15E-06,-11.87860432,0,3.28E-05,-8.97E+00,0.00048729,12,0.083333333,302,326,0.0012367
0.00069258,-6.319060108,0.00021667,-7.328402433,0.001475,0.00011605,-7.87E+00,4.02E-07,16,0.0625,70,70,0.0024417
9.42E-06,-10.05189819,0.00023068,-7.273980115,1.85E-12,0.00029676,-7.06E+00,2.97E-05,11,0.090909091,180,180,0.0020294
0.016172,-3.582472535,0.0075481,-4.24432471,0.13971,0.0047394,-4.65E+00,3.86E-05,5,0.2,100,100,0.0080226
3.88E-22,-42.82233655,1.09E-06,-11.925147,0,1.62E-05,-9.58E+00,0.0001085,16,0.0625,300,300,0.00066591
0.0033844,-4.941036627,0.0011191,-5.902262209,0.0076689,0.00061448,-6.42E+00,3.22E-06,15,0.066666667,41,71,0.011637
0.095686,-2.0383032,0.029935,-3.047641475,0.20378,0.016033,-3.59E+00,5.55E-05,3,0.333333333,70,70,0.011859
1.85E-05,-9.465656543,0.00045316,-6.687496864,3.64E-12,0.00058299,-6.47E+00,5.83E-05,16,0.0625,180,180,0.0084348
0.00037048,-6.862470464,0.00017292,-7.524309546,0.0032006,0.00010857,-7.93E+00,8.83E-07,17,0.058823529,100,100,0.0021246
6.19E-21,-40.4166187,1.73E-05,-9.523907794,0,0.00025809,-7.18E+00,0.0017308,16,0.0625,300,300,0.010623
0.029401,-3.063275796,0.0041795,-4.757751341,0,0.0015616,-5.61E+00,7.37E-09,10,0.1,276,41,0.013889
0.7115,-0.295650191,0.22259,-1.304988701,1.5153,0.11922,-1.85E+00,0.00041253,1,1,70,70,0.0097983
1.18E-05,-9.856235985,0.00028791,-7.081486501,2.31E-12,0.00037039,-6.86E+00,3.70E-05,16,0.0625,180,180,0.005359
0.0014919,-5.652520572,0.00069633,-6.314369787,0.012889,0.00043722,-6.72E+00,3.56E-06,16,0.0625,100,100,0.0075786
2.19E-20,-39.31911177,6.13E-05,-8.425079051,0,0.00091216,-6.08E+00,0.0061173,4,0.25,300,300,0.0023465
0.0039984,-4.796227522,0.0010257,-5.977959289,0,0.00049033,-6.62E+00,3.84E-08,13,0.076923077,279,80,0.0050101
0.60789,-0.432350002,0.19017,-1.441715987,1.2946,0.10186,-1.98E+00,0.00035245,1,1,70,70,0.0083714
5.74E-05,-8.482176215,0.0014063,-5.703844046,1.13E-11,0.0018092,-5.49E+00,0.00018085,7,0.142857143,180,180,0.0050101
0.021573,-3.332178913,0.010069,-3.994027318,0.18638,0.0063223,-4.40E+00,5.14E-05,4,0.25,100,100,0.0068493
5.54E-21,-40.51298047,1.55E-05,-9.619336604,0,0.00023107,-7.27E+00,0.0015496,13,0.076923077,300,300,0.0062785
6.20E-17,-32.41521662,2.32E-05,-9.26902403,0,0.00011652,-7.87E+00,8.28E-05,20,0.05,326,244,0.0033612
0.038223,-2.835350459,0.011958,-3.844682902,0.081404,0.0064047,-4.39E+00,2.22E-05,5,0.2,70,70,0.01316
5.74E-05,-8.482176215,0.0014053,-5.704461907,1.13E-11,0.0018079,-5.49E+00,0.00018072,3,0.333333333,180,180,0.00091958
0.0001529,-7.631185029,7.14E-05,-8.292603576,0.0013209,4.48E-05,-8.70E+00,3.65E-07,18,0.055555556,100,100,0.000983
1.19E-20,-39.84890608,3.32E-05,-8.957723833,0,0.00049503,-6.61E+00,0.0033199,10,0.1,300,300,0.0079592
0.0001726,-7.525918417,0.0011586,-5.872132952,5.10E-05,0.0014812,-5.66E+00,0.0003565,12,0.083333333,71,188,0.014365
0.0028757,-5.082512845,0.00089965,-6.091852831,0.0061244,0.00048186,-6.63E+00,1.67E-06,15,0.066666667,70,70,0.0089105
1.88E-05,-9.451684301,0.00046035,-6.673823705,3.70E-12,0.00059224,-6.46E+00,5.92E-05,18,0.055555556,180,180,0.010845
1.20E-05,-9.841637508,5.59E-06,-10.50517638,0.00010354,3.51E-06,-1.09E+01,2.86E-08,20,0.05,100,100,9.51E-05
2.82E-21,-41.09950178,7.89E-06,-10.20584599,0,0.00011746,-7.86E+00,0.00078773,19,0.052631579,300,300,0.0068176
5.55E-06,-10.51141403,0.00037482,-6.852354487,1.87E-08,0.00083728,-6.15E+00,0.0010469,13,0.076923077,41,246,0.01335
0.010408,-3.965265433,0.003256,-4.974631208,0.022165,0.0017439,-5.52E+00,6.03E-06,10,0.1,70,70,0.014333
2.39E-05,-9.243204198,0.00058521,-6.465376523,4.70E-12,0.00075287,-6.25E+00,7.53E-05,14,0.071428571,180,180,0.0083397
0.0039461,-4.807663827,0.0018418,-5.469515063,0.034092,0.0011565,-5.87E+00,9.41E-06,14,0.071428571,100,100,0.015348
1.33E-20,-39.75229672,3.72E-05,-8.85891412,0,0.00055418,-6.51E+00,0.0037165,11,0.090909091,300,300,0.010781
4.08E-06,-10.77867967,0.00020409,-7.380356549,6.19E-09,0.00038997,-6.82E+00,0.00027776,18,0.055555556,80,226,0.01002
0.0014415,-5.682370707,0.00045097,-6.691704696,0.00307,0.00024154,-7.23E+00,8.36E-07,19,0.052631579,70,70,0.0071664
1.24E-05,-9.81315663,0.00030432,-7.033339009,2.44E-12,0.0003915,-6.81E+00,3.91E-05,15,0.066666667,180,180,0.0049784
0.041349,-2.767069978,0.019299,-3.428930388,0.35722,0.012118,-3.83E+00,9.86E-05,4,0.25,100,100,0.013128
4.45E-20,-38.70327998,0.00012471,-7.808197442,0,0.0018572,-5.46E+00,0.012455,6,0.166666667,300,300,0.01075
1.28E-06,-11.78558006,0.00030838,-7.021827592,2.13E-254,0.00044083,-6.71E+00,2.97E-05,10,0.1,244,183,0.0022831
0.0028143,-5.101259219,0.00088044,-6.11060047,0.0059936,0.00047157,-6.65E+00,1.63E-06,12,0.083333333,70,70,0.0055809
8.34E-06,-10.1576679,0.00020443,-7.378910743,1.64E-12,0.000263,-7.16E+00,2.63E-05,16,0.0625,180,180,0.0038052
0.0021258,-5.344955195,0.00099218,-6.006819063,0.018365,0.00062298,-6.41E+00,5.07E-06,18,0.055555556,100,100,0.013667
1.26E-20,-39.79925891,3.54E-05,-8.901993476,0,0.0005273,-6.56E+00,0.0035363,12,0.083333333,300,300,0.012208
3.93E-08,-14.8112149,0.010356,-3.969615916,2.62E-57,0.049967,-2.60E+00,0.1286,1,1,188,274,0.0055492
0.010385,-3.967186998,0.0032488,-4.976554047,0.022116,0.0017401,-5.52E+00,6.02E-06,10,0.1,70,70,0.014301
1.00E-05,-10,0.00024532,-7.220534088,1.97E-12,0.0003156,-7.00E+00,3.15E-05,4,0.25,180,180,0.00028539
0.05451,-2.527047636,0.025442,-3.188897503,0.47093,0.015975,-3.59E+00,0.00012996,3,0.333333333,100,100,0.0097349
1.27E-20,-39.79239256,3.56E-05,-8.897100004,0,0.00053004,-6.55E+00,0.0035546,8,0.125,300,300,0.0054541
2.16E-13,-25.3310925,4.17E-05,-8.75972789,0,0.00027859,-7.11E+00,0.00083811,18,0.055555556,246,278,0.010337
0.0080821,-4.184951561,0.0025285,-5.194274084,0.017213,0.0013543,-5.74E+00,4.69E-06,10,0.1,70,70,0.01113
3.06E-05,-9.028557147,0.00075013,-6.249726931,6.02E-12,0.00096504,-6.03E+00,9.65E-05,10,0.1,180,180,0.0054541
0.0061844,-4.417404857,0.0028865,-5.079256876,0.053428,0.0018124,-5.48E+00,1.47E-05,10,0.1,100,100,0.012272
1.97E-20,-39.41106755,5.52E-05,-8.516121845,0,0.00082177,-6.17E+00,0.005511,6,0.166666667,300,300,0.0047565
3.64E-24,-46.87779723,4.47E-07,-12.69938495,0,3.31E-05,-8.96E+00,0.001319,20,0.05,226,395,0.013762
0.018092,-3.485026842,0.00566,-4.494367138,0.03853,0.0030315,-5.04E+00,1.05E-05,7,0.142857143,70,70,0.012208
1.56E-05,-9.613750803,0.00038193,-6.836032454,3.07E-12,0.00049135,-6.62E+00,4.91E-05,13,0.076923077,180,180,0.004693
0.00098722,-6.01117211,0.00046078,-6.673012759,0.0085288,0.00028932,-7.08E+00,2.35E-06,15,0.066666667,100,100,0.0044077
1.47E-18,-35.66536533,0.0041189,-4.770437504,0,0.061337,-2.42E+00,0.41134,1,1,300,300,0.0098617
3.72E-13,-24.85891412,3.00E-05,-9.045757491,3.17E-84,0.00032031,-6.99E+00,0.0027441,9,0.111111111,183,321,0.0055492
0.0031318,-5.00841196,0.00097977,-6.017751725,0.0066698,0.00052477,-6.56E+00,1.82E-06,19,0.052631579,70,70,0.01557
0.0041301,-4.768078866,0.10118,-1.98981065,8.12E-10,0.13017,-1.77E+00,0.013012,1,1,180,180,0.0073567
0.00094002,-6.053725812,0.00043874,-6.715585538,0.008121,0.00027548,-7.12E+00,2.24E-06,17,0.058823529,100,100,0.0053907
1.40E-18,-35.70774393,0.0039335,-4.810441691,0,0.058576,-2.46E+00,0.39283,1,1,300,300,0.0094178
4.98E-05,-8.605541314,0.00014853,-7.656371638,0,0.00010746,-7.94E+00,1.95E-07,7,0.142857143,274,125,0.00025368
0.0043623,-4.720568942,0.0013647,-5.729925617,0.0092905,0.00073096,-6.27E+00,2.53E-06,16,0.0625,70,70,0.015379
1.84E-05,-9.470364354,0.00045121,-6.691242568,3.62E-12,0.00058048,-6.47E+00,5.80E-05,17,0.058823529,180,180,0.0094812
0.064986,-2.374360388,0.030332,-3.036197905,0.56143,0.019045,-3.44E+00,0.00015494,3,0.333333333,100,100,0.011606
2.37E-21,-41.25050331,6.62E-06,-10.35828402,0,9.86E-05,-8.01E+00,0.00066133,16,0.0625,300,300,0.0040589
6.91E-11,-20.32104391,0.00027443,-7.123136829,0,0.00091762,-6.07E+00,0.00048122,14,0.071428571,278,233,0.012145
0.017199,-3.528993607,0.0053806,-4.538338585,0.036629,0.0028819,-5.08E+00,9.97E-06,7,0.142857143,70,70,0.011606
1.58E-06,-11.60268583,3.87E-05,-8.82457807,3.11E-13,4.98E-05,-8.61E+00,4.98E-06,13,0.076923077,180,180,0.00047565
0.0026155,-5.164890551,0.0012208,-5.826710959,0.022596,0.00076651,-6.23E+00,6.24E-06,16,0.0625,100,100,0.013286
1.57E-20,-39.6082007,4.41E-05,-8.711122821,0,0.00065604,-6.37E+00,0.0043996,12,0.083333333,300,300,0.015189
3.42E-38,-74.93194779,0.00014491,-7.677803287,0,0.0019299,-5.43E+00,0.0033016,9,0.111111111,395,266,0.014587
0.030062,-3.043964259,0.0094047,-4.053310107,0.064023,0.0050372,-4.60E+00,1.74E-05,6,0.166666667,70,70,0.014904
5.56E-05,-8.509850417,0.0013629,-5.731072017,1.09E-11,0.0017533,-5.51E+00,0.00017527,8,0.125,180,180,0.006342
0.00016306,-7.575305124,7.61E-05,-8.237230686,0.0014087,4.78E-05,-8.64E+00,3.89E-07,14,0.071428571,100,100,0.0006342
3.74E-21,-40.8542568,1.05E-05,-9.957621402,0,0.00015614,-7.61E+00,0.0010471,12,0.083333333,300,300,0.0036149
0.01828,-3.476047617,0.013548,-3.736249624,0,0.007274,-4.28E+00,5.61E-07,6,0.166666667,321,98,0.013191
0.00034539,-6.923380481,0.00010805,-7.932750458,0.00073558,5.79E-05,-8.47E+00,2.00E-07,20,0.05,70,70,0.0019026
2.17E-05,-9.327080532,0.00053153,-6.548944437,4.27E-12,0.0006838,-6.33E+00,6.84E-05,16,0.0625,180,180,0.0098935
0.0032357,-4.980063502,0.0015102,-5.641931068,0.027954,0.00094826,-6.05E+00,7.71E-06,11,0.090909091,100,100,0.0077689
5.78E-21,-40.47614432,1.62E-05,-9.580969971,0,0.00024093,-7.24E+00,0.0016158,19,0.052631579,300,300,0.013984
0.00040256,-6.790338761,0.00048104,-6.635637618,0.0026567,0.00038303,-6.83E+00,9.14E-06,17,0.058823529,125,133,0.0065956
0.0019028,-5.441213715,0.0005953,-6.450528235,0.0040525,0.00031884,-6.99E+00,1.10E-06,12,0.083333333,70,70,0.0037735
1.93E-05,-9.428885382,0.00047381,-6.648791555,3.80E-12,0.00060956,-6.43E+00,6.09E-05,18,0.055555556,180,180,0.011162
0.0021411,-5.338726097,0.00099934,-6.000573458,0.018497,0.00062748,-6.40E+00,5.10E-06,16,0.0625,100,100,0.010876
8.54E-21,-40.13708426,2.39E-05,-9.243204198,0,0.0003561,-6.90E+00,0.0023881,6,0.166666667,300,300,0.0020611
4.34E-13,-24.72502054,0.00066787,-6.350616128,0,0.0063752,-4.39E+00,0.036629,3,0.333333333,233,300,0.0090056
0.00056569,-6.494842997,0.00017697,-7.504200698,0.0012048,9.48E-05,-8.05E+00,3.28E-07,17,0.058823529,70,70,0.0022514
1.34E-06,-11.7457904,3.27E-05,-8.970904495,2.63E-13,4.21E-05,-8.75E+00,4.21E-06,20,0.05,180,180,0.00095129
0.0023096,-5.272926458,0.001078,-5.934762478,0.019954,0.00067687,-6.34E+00,5.51E-06,16,0.0625,100,100,0.011733
1.93E-20,-39.42888538,5.41E-05,-8.53360547,0,0.00080594,-6.19E+00,0.0054049,9,0.111111111,300,300,0.010496
3.64E-06,-10.87779723,0.00037078,-6.8617674,0,0.00043363,-6.73E+00,9.69E-06,18,0.055555556,266,166,0.0067225
0.016694,-3.554879182,0.0052226,-4.564226471,0.035553,0.0027972,-5.11E+00,9.68E-06,6,0.166666667,70,70,0.0082763
7.29E-06,-10.27454494,0.00017869,-7.495799502,1.43E-12,0.00022988,-7.28E+00,2.30E-05,12,0.083333333,180,180,0.0018709
0.65519,-0.367265479,0.3058,-1.029125038,5.6603,0.19201,-1.43E+00,0.0015621,1,1,100,100,0.013001
3.90E-21,-40.81787079,1.09E-05,-9.925147004,0,0.00016242,-7.58E+00,0.0010892,17,0.058823529,300,300,0.0075469
1.16E-07,-13.87108402,0.00067911,-6.336119749,3.98E-18,0.0029375,-5.06E+00,0.0099887,4,0.25,98,288,0.006342
0.012281,-3.821532537,0.0038419,-4.830907887,0.026154,0.0020577,-5.37E+00,7.12E-06,3,0.333333333,70,70,0.0015221
0.0001588,-7.598299004,0.0038902,-4.820056141,3.12E-11,0.0050048,-4.60E+00,0.00050028,5,0.2,180,180,0.0070713
0.0020514,-5.375899298,0.00095749,-6.037731506,0.017723,0.0006012,-6.44E+00,4.89E-06,17,0.058823529,100,100,0.011764
2.54E-19,-37.19033257,0.00071224,-6.294747279,0,0.010606,-3.95E+00,0.071129,3,0.333333333,300,300,0.015348
0.12989,-1.772848566,0.043436,-2.724300351,0.68125,0.023975,-3.24E+00,5.83E-05,2,0.5,133,83,0.0067859
0.0031954,-4.990949538,0.00099968,-6.000277993,0.0068054,0.00053543,-6.54E+00,1.85E-06,7,0.142857143,70,70,0.0021563
5.52E-06,-10.51612184,0.0001352,-7.738046617,1.09E-12,0.00017393,-7.52E+00,1.74E-05,20,0.05,180,180,0.003932
0.63282,-0.397439607,0.29536,-1.059296641,5.4671,0.18546,-1.46E+00,0.0015088,1,1,100,100,0.012557
2.77E-21,-41.11504046,7.76E-06,-10.22027656,0,0.00011553,-7.87E+00,0.00077481,13,0.076923077,300,300,0.0031393
0.0029644,-5.056126391,0.0022446,-5.297722083,0,0.0012607,-5.80E+00,2.37E-07,14,0.071428571,300,101,0.01262
0.0036347,-4.879062858,0.0011371,-5.888402681,0.0077408,0.00060903,-6.43E+00,2.11E-06,11,0.090909091,70,70,0.0060566
1.73E-06,-11.52390779,4.23E-05,-8.747319265,3.39E-13,5.44E-05,-8.53E+00,5.44E-06,19,0.052631579,180,180,0.0011098
0.62962,-0.40184297,0.29387,-1.063689494,5.4394,0.18452,-1.47E+00,0.0015011,1,1,100,100,0.012494
7.45E-22,-42.25568745,2.09E-06,-11.35970743,0,3.11E-05,-9.01E+00,0.00020832,20,0.05,300,300,0.0019977
5.73E-09,-16.48369076,6.84E-05,-8.329887797,1.69E-32,0.00024225,-7.23E+00,0.00040165,14,0.071428571,166,259,0.0045345
0.0020687,-5.368604971,0.0006472,-6.377922983,0.0044058,0.00034664,-6.92E+00,1.20E-06,16,0.0625,70,70,0.0072933
2.01E-05,-9.393607885,0.0004917,-6.616599583,3.95E-12,0.00063256,-6.40E+00,6.32E-05,19,0.052631579,180,180,0.012906
0.012817,-3.784427231,0.0059821,-4.446292663,0.11073,0.0037561,-4.85E+00,3.06E-05,7,0.142857143,100,100,0.012462
8.99E-20,-38.09248062,0.00025164,-7.198440647,0,0.0037473,-4.85E+00,0.02513,1,1,300,300,0.00060249
1.28E-13,-25.78558006,3.50E-06,-10.91186391,0,1.28E-05,-9.79E+00,7.35E-06,18,0.055555556,288,236,0.00028539
0.10074,-1.993596107,0.031516,-3.002937816,0.21454,0.01688,-3.55E+00,5.84E-05,2,0.5,70,70,0.0055492
2.57E-05,-9.180133753,0.00062863,-6.403209794,5.05E-12,0.00080873,-6.18E+00,8.08E-05,16,0.0625,180,180,0.011701
0.021485,-3.335729284,0.010028,-3.997571349,0.18561,0.0062963,-4.40E+00,5.12E-05,6,0.166666667,100,100,0.015348
1.18E-20,-39.85623599,3.31E-05,-8.960344012,0,0.00049306,-6.61E+00,0.0033066,14,0.071428571,300,300,0.015538
0.0063581,-4.393345292,0.022859,-3.281885545,0.0060131,0.0249,-3.21E+00,0.003184,3,0.333333333,83,170,0.014238
0.68387,-0.330052895,0.21395,-1.339375418,1.4564,0.11459,-1.88E+00,0.00039651,1,1,70,70,0.0094178
3.09E-06,-11.02008304,7.57E-05,-8.241808241,6.08E-13,9.74E-05,-8.02E+00,9.74E-06,12,0.083333333,180,180,0.00079274
0.0032812,-4.967934594,0.0015314,-5.629822714,0.028347,0.00096158,-6.03E+00,7.82E-06,13,0.076923077,100,100,0.011003
1.46E-20,-39.67129429,4.08E-05,-8.778679674,0,0.00060708,-6.43E+00,0.0040713,8,0.125,300,300,0.0062468
4.30E-12,-22.73306309,1.05E-05,-9.957621402,2.61E-33,0.00012187,-7.83E+00,0.0014641,13,0.076923077,101,352,0.006881
0.0029496,-5.060473751,0.00092277,-6.069813066,0.0062818,0.00049424,-6.61E+00,1.71E-06,11,0.090909091,70,70,0.004915
2.81E-05,-9.10258736,0.00068902,-6.323536344,5.53E-12,0.00088643,-6.10E+00,8.86E-05,13,0.076923077,180,180,0.0084665
0.0013805,-5.719927178,0.00064435,-6.381756334,0.011927,0.00040459,-6.79E+00,3.29E-06,13,0.076923077,100,100,0.0046296
1.22E-20,-39.82728034,3.42E-05,-8.931947788,0,0.00050884,-6.59E+00,0.0034124,10,0.1,300,300,0.0081811
0.001072,-5.939610429,0.0012011,-5.840841666,0,0.00077456,-6.22E+00,9.20E-07,13,0.076923077,259,113,0.0067225
0.051808,-2.571206346,0.016208,-3.580541144,0.11034,0.0086811,-4.12E+00,3.00E-05,2,0.5,70,70,0.0028539
2.00E-05,-9.397940009,0.00048953,-6.620441376,3.93E-12,0.00062977,-6.40E+00,6.30E-05,7,0.142857143,180,180,0.001744
0.0033594,-4.947476564,0.001568,-5.609307883,0.029023,0.00098452,-6.01E+00,8.01E-06,15,0.066666667,100,100,0.014999
2.76E-20,-39.11818184,7.73E-05,-8.223641012,0,0.0011517,-5.88E+00,0.0077236,9,0.111111111,300,300,0.014999
6.93E-09,-16.31853353,0.00031414,-7.005753521,1.53E-258,0.00089093,-6.10E+00,0.00050442,10,0.1,236,231,0.0061834
0.058588,-2.464382654,0.018329,-3.473722458,0.12478,0.0098172,-4.02E+00,3.40E-05,3,0.333333333,70,70,0.0072615
8.17E-05,-8.175555887,0.0020026,-5.396811576,1.61E-11,0.0025763,-5.18E+00,0.00025753,7,0.142857143,180,180,0.0071347
0.00099531,-6.004083265,0.00046455,-6.665935071,0.0085987,0.00029169,-7.07E+00,2.37E-06,17,0.058823529,100,100,0.0057078
4.83E-21,-40.63210574,1.35E-05,-9.739332463,0,0.00020133,-7.39E+00,0.0013502,12,0.083333333,300,300,0.0046613
1.84E-07,-13.47036435,0.00068497,-6.328656898,1.71E-28,0.0020004,-5.40E+00,0.0021571,8,0.125,170,245,0.010686
0.0006959,-6.314906327,0.00021771,-7.324243244,0.0014821,0.00011661,-7.87E+00,4.03E-07,15,0.066666667,70,70,0.0021563
4.79E-05,-8.639328973,0.0011742,-5.860515848,9.43E-12,0.0015106,-5.64E+00,0.000151,13,0.076923077,180,180,0.014428
0.00071023,-6.297201974,0.00033149,-6.959059137,0.0061359,0.00020814,-7.36E+00,1.69E-06,12,0.083333333,100,100,0.0020294
8.76E-21,-40.11499179,2.45E-05,-9.221667831,0,0.00036511,-6.88E+00,0.0024485,11,0.090909091,300,300,0.007103
3.22E-17,-32.98428826,0.00017955,-7.491629181,0,0.00072598,-6.28E+00,0.00019596,5,0.2,352,228,0.0010781
0.28552,-1.08872693,0.089325,-2.09805395,0.60808,0.047843,-2.64E+00,0.00016555,2,0.5,70,70,0.015728
2.35E-05,-9.257864275,0.00057611,-6.478989173,4.62E-12,0.00074117,-6.26E+00,7.41E-05,9,0.111111111,180,180,0.0033929
0.0019975,-5.399026424,0.00093233,-6.060860682,0.017257,0.0005854,-6.47E+00,4.76E-06,16,0.0625,100,100,0.010147
2.09E-19,-37.35970743,0.00058568,-6.464679212,0,0.0087217,-4.12E+00,0.058491,3,0.333333333,300,300,0.01262
6.04E-11,-20.43792612,8.20E-05,-8.172372295,4.13E-33,0.00080513,-6.19E+00,0.0078837,8,0.125,113,338,0.013825
0.025329,-3.192763912,0.007924,-4.202111066,0.053942,0.0042441,-4.74E+00,1.47E-05,5,0.2,70,70,0.0087202
1.05E-05,-9.957621402,0.00025811,-7.176390338,2.07E-12,0.00033206,-6.96E+00,3.32E-05,7,0.142857143,180,180,0.00091958
0.2397,-1.240663932,0.11188,-1.902495085,2.0709,0.070248,-2.31E+00,0.0005715,1,1,100,100,0.0047565
2.43E-20,-39.22878745,6.81E-05,-8.333705776,0,0.0010139,-5.99E+00,0.0067992,8,0.125,300,300,0.010433
0.0041479,-4.764343445,0.0017964,-5.491193907,0.3021,0.0010069,-5.99E+00,7.42E-07,11,0.090909091,231,95,0.007103
2.05E-05,-9.376492278,6.40E-06,-10.38764005,4.36E-05,3.43E-06,-1.09E+01,1.19E-08,15,0.066666667,70,70,6.34E-05
5.30E-05,-8.551448261,0.0012995,-5.772447432,1.04E-11,0.0016718,-5.55E+00,0.00016711,7,0.142857143,180,180,0.0046296
0.00362,-4.882582859,0.0016896,-5.544432198,0.031274,0.0010609,-5.95E+00,8.63E-06,7,0.142857143,100,100,0.0035198
